"Indicator name";"indicator";"Country name";"country";"time";"value"
"Agricultural land";"FAO-6610-5110";"Mauritius";"MUS";"1993";"107"
"Agricultural land";"FAO-6610-5110";"Oman";"OMN";"1993";"1072"
"Agricultural land";"FAO-6610-5110";"Sierra Leone";"SLE";"1993";"2811"
"Agricultural land";"FAO-6610-5110";"San Marino";"SMR";"1993";"1"
"Agricultural land";"FAO-6610-5110";"Suriname";"SUR";"1993";"89"
"Agricultural land";"FAO-6610-5110";"Afghanistan";"AFG";"1993";"37934"
"Agricultural land";"FAO-6610-5110";"Austria";"AUT";"1993";"2999"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"1993";"2123"
"Agricultural land";"FAO-6610-5110";"Belarus";"BLR";"1993";"9354"
"Agricultural land";"FAO-6610-5110";"Grenada";"GRD";"1993";"12"
"Agricultural land";"FAO-6610-5110";"Macedonia";"MKD";"1993";"1297"
"Agricultural land";"FAO-6610-5110";"Nigeria";"NGA";"1993";"65065"
"Agricultural land";"FAO-6610-5110";"Runion";"REU";"1993";"53"
"Agricultural land";"FAO-6610-5110";"India";"IND";"1993";"181382"
"Agricultural land";"FAO-6610-5110";"Seychelles";"SYC";"1993";"4"
"Agricultural land";"FAO-6610-5110";"Falkland Islands";"FLK";"1993";"1201"
"Agricultural land";"FAO-6610-5110";"Norway";"NOR";"1993";"1013"
"Agricultural land";"FAO-6610-5110";"Rwanda";"RWA";"1993";"1730"
"Agricultural land";"FAO-6610-5110";"Liberia";"LBR";"1993";"2500"
"Agricultural land";"FAO-6610-5110";"American Samoa";"ASM";"1993";"3.2"
"Agricultural land";"FAO-6610-5110";"Bolivia";"BOL";"1993";"36213"
"Agricultural land";"FAO-6610-5110";"Haiti";"HTI";"1993";"1575"
"Agricultural land";"FAO-6610-5110";"Northern Mariana Islands";"MNP";"1993";"4"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"1993";"21202"
"Agricultural land";"FAO-6610-5110";"Equatorial Guinea";"GNQ";"1993";"334"
"Agricultural land";"FAO-6610-5110";"Uzbekistan";"UZB";"1993";"27647"
"Agricultural land";"FAO-6610-5110";"Western Sahara";"ESH";"1993";"5004"
"Agricultural land";"FAO-6610-5110";"Egypt";"EGY";"1993";"3246"
"Agricultural land";"FAO-6610-5110";"Moldova";"MDA";"1993";"2557"
"Agricultural land";"FAO-6610-5110";"Vietnam";"VNM";"1993";"7087"
"Agricultural land";"FAO-6610-5110";"Ireland";"IRL";"1993";"4404"
"Agricultural land";"FAO-6610-5110";"Italy";"ITA";"1993";"15910"
"Agricultural land";"FAO-6610-5110";"Democratic Republic of the Congo";"COD";"1993";"26000"
"Agricultural land";"FAO-6610-5110";"Namibia";"NAM";"1993";"38700"
"Agricultural land";"FAO-6610-5110";"Norfolk Island";"NFK";"1993";"1"
"Agricultural land";"FAO-6610-5110";"Azerbaijan";"AZE";"1993";"4456.6"
"Agricultural land";"FAO-6610-5110";"Bhutan";"BTN";"1993";"505"
"Agricultural land";"FAO-6610-5110";"Ecuador";"ECU";"1993";"7975"
"Agricultural land";"FAO-6610-5110";"Syrian Arab Republic";"SYR";"1993";"13642"
"Agricultural land";"FAO-6610-5110";"Lebanon";"LBN";"1993";"606"
"Agricultural land";"FAO-6610-5110";"Bahamas";"BHS";"1993";"12"
"Agricultural land";"FAO-6610-5110";"Denmark";"DNK";"1993";"2739"
"Agricultural land";"FAO-6610-5110";"Montserrat";"MSR";"1993";"3"
"Agricultural land";"FAO-6610-5110";"Guadeloupe";"GLP";"1993";"53"
"Agricultural land";"FAO-6610-5110";"Bahrain";"BHR";"1993";"9"
"Agricultural land";"FAO-6610-5110";"Kiribati";"KIR";"1993";"37"
"Agricultural land";"FAO-6610-5110";"Saint Pierre and Miquelon";"SPM";"1993";"3"
"Agricultural land";"FAO-6610-5110";"Mexico";"MEX";"1994";"106190"
"Agricultural land";"FAO-6610-5110";"Angola";"AGO";"1994";"57500"
"Agricultural land";"FAO-6610-5110";"Germany";"DEU";"1994";"17308"
"Agricultural land";"FAO-6610-5110";"India";"IND";"1994";"181291"
"Agricultural land";"FAO-6610-5110";"Latvia";"LVA";"1994";"2540"
"Agricultural land";"FAO-6610-5110";"Namibia";"NAM";"1994";"38750"
"Agricultural land";"FAO-6610-5110";"Paraguay";"PRY";"1994";"16032"
"Agricultural land";"FAO-6610-5110";"Saudi Arabia";"SAU";"1994";"137785"
"Agricultural land";"FAO-6610-5110";"Turkmenistan";"TKM";"1994";"35450"
"Agricultural land";"FAO-6610-5110";"Bahamas";"BHS";"1994";"12"
"Agricultural land";"FAO-6610-5110";"Colombia";"COL";"1994";"44865"
"Agricultural land";"FAO-6610-5110";"Ecuador";"ECU";"1994";"8129"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"1994";"14048"
"Agricultural land";"FAO-6610-5110";"Madagascar";"MDG";"1994";"36480"
"Agricultural land";"FAO-6610-5110";"Netherlands";"NLD";"1994";"1971"
"Agricultural land";"FAO-6610-5110";"Tuvalu";"TUV";"1994";"2"
"Agricultural land";"FAO-6610-5110";"United States Virgin Islands";"VIR";"1994";"9"
"Agricultural land";"FAO-6610-5110";"Nigeria";"NGA";"1994";"66216"
"Agricultural land";"FAO-6610-5110";"New Zealand";"NZL";"1994";"15116"
"Agricultural land";"FAO-6610-5110";"Saint Pierre and Miquelon";"SPM";"1994";"3"
"Agricultural land";"FAO-6610-5110";"Marshall Islands";"MHL";"1994";"12"
"Agricultural land";"FAO-6610-5110";"Denmark";"DNK";"1994";"2691"
"Agricultural land";"FAO-6610-5110";"Falkland Islands";"FLK";"1994";"1210"
"Agricultural land";"FAO-6610-5110";"Ireland";"IRL";"1994";"4390"
"Agricultural land";"FAO-6610-5110";"Mauritania";"MRT";"1994";"39730"
"Agricultural land";"FAO-6610-5110";"Slovenia";"SVN";"1994";"549"
"Agricultural land";"FAO-6610-5110";"United States of America";"USA";"1994";"421139"
"Agricultural land";"FAO-6610-5110";"Vietnam";"VNM";"1994";"7140"
"Agricultural land";"FAO-6610-5110";"Australia";"AUS";"1994";"469143"
"Agricultural land";"FAO-6610-5110";"Brazil";"BRA";"1994";"229221"
"Agricultural land";"FAO-6610-5110";"Grenada";"GRD";"1994";"12"
"Agricultural land";"FAO-6610-5110";"Saint Kitts and Nevis";"KNA";"1994";"10"
"Agricultural land";"FAO-6610-5110";"Somalia";"SOM";"1994";"44050"
"Agricultural land";"FAO-6610-5110";"Uganda";"UGA";"1994";"12102"
"Agricultural land";"FAO-6610-5110";"Argentina";"ARG";"1994";"127948"
"Agricultural land";"FAO-6610-5110";"Greece";"GRC";"1994";"9170"
"Agricultural land";"FAO-6610-5110";"El Salvador";"SLV";"1994";"1454"
"Agricultural land";"FAO-6610-5110";"Runion";"REU";"1994";"52"
"Agricultural land";"FAO-6610-5110";"Sri Lanka";"LKA";"1994";"2323"
"Agricultural land";"FAO-6610-5110";"Croatia";"HRV";"1994";"2312"
"Agricultural land";"FAO-6610-5110";"Turks and Caicos Islands";"TCA";"1994";"1"
"Agricultural land";"FAO-6610-5110";"Taiwan";"TWN";"1994";"872"
"Agricultural land";"FAO-6610-5110";"Samoa";"WSM";"1994";"51"
"Agricultural land";"FAO-6610-5110";"Zambia";"ZMB";"1994";"21473"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"1994";"2"
"Agricultural land";"FAO-6610-5110";"Bulgaria";"BGR";"1994";"6159"
"Agricultural land";"FAO-6610-5110";"Lebanon";"LBN";"1994";"607"
"Agricultural land";"FAO-6610-5110";"Palestine";"PSE";"1994";"370"
"Agricultural land";"FAO-6610-5110";"Afghanistan";"AFG";"1994";"37813"
"Agricultural land";"FAO-6610-5110";"Honduras";"HND";"1994";"3520"
"Agricultural land";"FAO-6610-5110";"Slovakia";"SVK";"1994";"2446"
"Agricultural land";"FAO-6610-5110";"Togo";"TGO";"1994";"3300"
"Agricultural land";"FAO-6610-5110";"Maldives";"MDV";"1994";"8"
"Agricultural land";"FAO-6610-5110";"Mali";"MLI";"1994";"35250"
"Agricultural land";"FAO-6610-5110";"Algeria";"DZA";"1994";"39640"
"Agricultural land";"FAO-6610-5110";"South Africa";"ZAF";"1994";"97265"
"Agricultural land";"FAO-6610-5110";"Bhutan";"BTN";"1994";"509"
"Agricultural land";"FAO-6610-5110";"Ethiopia";"ETH";"1994";"30472"
"Agricultural land";"FAO-6610-5110";"Ghana";"GHA";"1994";"12900"
"Agricultural land";"FAO-6610-5110";"New Caledonia";"NCL";"1994";"231"
"Agricultural land";"FAO-6610-5110";"Nauru";"NRU";"1994";"0.4"
"Agricultural land";"FAO-6610-5110";"Yemen";"YEM";"1994";"23730"
"Agricultural land";"FAO-6610-5110";"Barbados";"BRB";"1994";"19"
"Agricultural land";"FAO-6610-5110";"Ivory Coast";"CIV";"1994";"19700"
"Agricultural land";"FAO-6610-5110";"Martinique";"MTQ";"1994";"34"
"Agricultural land";"FAO-6610-5110";"Suriname";"SUR";"1994";"89"
"Agricultural land";"FAO-6610-5110";"Saint Vincent and the Grenadines";"VCT";"1994";"12"
"Agricultural land";"FAO-6610-5110";"Republic of Korea";"KOR";"1994";"2096"
"Agricultural land";"FAO-6610-5110";"Tokelau";"TKL";"1994";"0.6"
"Agricultural land";"FAO-6610-5110";"Guinea-Bissau";"GNB";"1994";"1477"
"Agricultural land";"FAO-6610-5110";"Palau";"PLW";"1994";"5"
"Agricultural land";"FAO-6610-5110";"Cayman Islands";"CYM";"1994";"2.7"
"Agricultural land";"FAO-6610-5110";"Czech Republic";"CZE";"1994";"4284"
"Agricultural land";"FAO-6610-5110";"Gabon";"GAB";"1994";"5160"
"Agricultural land";"FAO-6610-5110";"Hong Kong";"HKG";"1994";"8"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1994";"18707"
"Agricultural land";"FAO-6610-5110";"Tajikistan";"TJK";"1994";"4470"
"Agricultural land";"FAO-6610-5110";"Azerbaijan";"AZE";"1994";"4486"
"Agricultural land";"FAO-6610-5110";"Romania";"ROU";"1994";"14798"
"Agricultural land";"FAO-6610-5110";"China";"CHN";"1994";"523713"
"Agricultural land";"FAO-6610-5110";"Cuba";"CUB";"1994";"6686"
"Agricultural land";"FAO-6610-5110";"United Kingdom";"GBR";"1994";"17409"
"Agricultural land";"FAO-6610-5110";"Gambia";"GMB";"1994";"557"
"Agricultural land";"FAO-6610-5110";"French Guiana";"GUF";"1994";"23"
"Agricultural land";"FAO-6610-5110";"Kiribati";"KIR";"1994";"37"
"Agricultural land";"FAO-6610-5110";"Saint Helena, Ascension and Tristan da Cunha";"SHN";"1994";"11"
"Agricultural land";"FAO-6610-5110";"Eswatini";"SWZ";"1994";"1222"
"Agricultural land";"FAO-6610-5110";"Zimbabwe";"ZWE";"1994";"13720"
"Agricultural land";"FAO-6610-5110";"Burkina Faso";"BFA";"1994";"9431"
"Agricultural land";"FAO-6610-5110";"Dominican Republic";"DOM";"1994";"2546"
"Agricultural land";"FAO-6610-5110";"Haiti";"HTI";"1994";"1595"
"Agricultural land";"FAO-6610-5110";"Nepal";"NPL";"1994";"4180.6"
"Agricultural land";"FAO-6610-5110";"Pakistan";"PAK";"1994";"35790"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1994";"72"
"Agricultural land";"FAO-6610-5110";"Trinidad and Tobago";"TTO";"1994";"81"
"Agricultural land";"FAO-6610-5110";"Belize";"BLZ";"1994";"143"
"Agricultural land";"FAO-6610-5110";"Wallis and Futuna Islands";"WLF";"1994";"6"
"Agricultural land";"FAO-6610-5110";"Micronesia";"FSM";"1994";"22.5"
"Agricultural land";"FAO-6610-5110";"Greenland";"GRL";"1994";"238"
"Agricultural land";"FAO-6610-5110";"Malta";"MLT";"1994";"13"
"Agricultural land";"FAO-6610-5110";"Senegal";"SEN";"1994";"8915"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1994";"2135"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"1994";"0.3"
"Agricultural land";"FAO-6610-5110";"Canada";"CAN";"1994";"61329"
"Agricultural land";"FAO-6610-5110";"Albania";"ALB";"1994";"1126"
"Agricultural land";"FAO-6610-5110";"Austria";"AUT";"1994";"2994.1"
"Agricultural land";"FAO-6610-5110";"Bolivia";"BOL";"1994";"36351"
"Agricultural land";"FAO-6610-5110";"Brunei Darussalam";"BRN";"1994";"11"
"Agricultural land";"FAO-6610-5110";"Cameroon";"CMR";"1994";"9160"
"Agricultural land";"FAO-6610-5110";"Guyana";"GUY";"1994";"1734"
"Agricultural land";"FAO-6610-5110";"Morocco";"MAR";"1994";"30964"
"Agricultural land";"FAO-6610-5110";"Oman";"OMN";"1994";"1072"
"Agricultural land";"FAO-6610-5110";"San Marino";"SMR";"1994";"1"
"Agricultural land";"FAO-6610-5110";"Sweden";"SWE";"1994";"3356"
"Agricultural land";"FAO-6610-5110";"Equatorial Guinea";"GNQ";"1994";"334"
"Agricultural land";"FAO-6610-5110";"Benin";"BEN";"1994";"2400"
"Agricultural land";"FAO-6610-5110";"Moldova";"MDA";"1994";"2557"
"Agricultural land";"FAO-6610-5110";"Estonia";"EST";"1994";"1101"
"Agricultural land";"FAO-6610-5110";"Iraq";"IRQ";"1994";"9350"
"Agricultural land";"FAO-6610-5110";"Singapore";"SGP";"1994";"1.2"
"Agricultural land";"FAO-6610-5110";"Tanzania";"TZA";"1994";"32900"
"Agricultural land";"FAO-6610-5110";"Eritrea";"ERI";"1994";"7406"
"Agricultural land";"FAO-6610-5110";"Syrian Arab Republic";"SYR";"1994";"13786"
"Agricultural land";"FAO-6610-5110";"Liechtenstein";"LIE";"1994";"7"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1994";"43"
"Agricultural land";"FAO-6610-5110";"Mongolia";"MNG";"1994";"118469"
"Agricultural land";"FAO-6610-5110";"United Arab Emirates";"ARE";"1994";"372"
"Agricultural land";"FAO-6610-5110";"Bosnia and Herzegovina";"BIH";"1994";"2180"
"Agricultural land";"FAO-6610-5110";"Iceland";"ISL";"1994";"1900"
"Agricultural land";"FAO-6610-5110";"Lao";"LAO";"1994";"1690"
"Agricultural land";"FAO-6610-5110";"Bahrain";"BHR";"1994";"9"
"Agricultural land";"FAO-6610-5110";"Switzerland";"CHE";"1994";"1586.8"
"Agricultural land";"FAO-6610-5110";"Malaysia";"MYS";"1994";"6990.9"
"Agricultural land";"FAO-6610-5110";"Niue";"NIU";"1994";"4.8"
"Agricultural land";"FAO-6610-5110";"Portugal";"PRT";"1994";"3952"
"Agricultural land";"FAO-6610-5110";"Botswana";"BWA";"1994";"25996"
"Agricultural land";"FAO-6610-5110";"Democratic Republic of the Congo";"COD";"1994";"26000"
"Agricultural land";"FAO-6610-5110";"Spain";"ESP";"1994";"30183"
"Agricultural land";"FAO-6610-5110";"Georgia";"GEO";"1994";"3097"
"Agricultural land";"FAO-6610-5110";"Indonesia";"IDN";"1994";"41971"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"1994";"23"
"Agricultural land";"FAO-6610-5110";"Macedonia";"MKD";"1994";"1296"
"Agricultural land";"FAO-6610-5110";"Norfolk Island";"NFK";"1994";"1"
"Agricultural land";"FAO-6610-5110";"Venezuela";"VEN";"1994";"21610"
"Agricultural land";"FAO-6610-5110";"Dominica";"DMA";"1994";"18"
"Agricultural land";"FAO-6610-5110";"Sao Tome and Principe";"STP";"1994";"44"
"Agricultural land";"FAO-6610-5110";"Congo";"COG";"1994";"10518"
"Agricultural land";"FAO-6610-5110";"Italy";"ITA";"1994";"15702"
"Agricultural land";"FAO-6610-5110";"Jamaica";"JAM";"1994";"500"
"Agricultural land";"FAO-6610-5110";"Kenya";"KEN";"1994";"27232"
"Agricultural land";"FAO-6610-5110";"Myanmar";"MMR";"1994";"10421"
"Agricultural land";"FAO-6610-5110";"Papua New Guinea";"PNG";"1994";"898"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1994";"2650"
"Agricultural land";"FAO-6610-5110";"Belarus";"BLR";"1994";"9346"
"Agricultural land";"FAO-6610-5110";"Comoros";"COM";"1994";"120"
"Agricultural land";"FAO-6610-5110";"Israel";"ISR";"1994";"579"
"Agricultural land";"FAO-6610-5110";"Saint Lucia";"LCA";"1994";"19.5"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1994";"47800"
"Agricultural land";"FAO-6610-5110";"Djibouti";"DJI";"1994";"1401"
"Agricultural land";"FAO-6610-5110";"Western Sahara";"ESH";"1994";"5004"
"Agricultural land";"FAO-6610-5110";"Cape Verde";"CPV";"1994";"69"
"Agricultural land";"FAO-6610-5110";"Malawi";"MWI";"1994";"4070"
"Agricultural land";"FAO-6610-5110";"British Virgin Islands";"VGB";"1994";"8"
"Agricultural land";"FAO-6610-5110";"Fiji";"FJI";"1994";"433"
"Agricultural land";"FAO-6610-5110";"Lesotho";"LSO";"1994";"2329"
"Agricultural land";"FAO-6610-5110";"Nicaragua";"NIC";"1994";"4220"
"Agricultural land";"FAO-6610-5110";"Puerto Rico";"PRI";"1994";"309"
"Agricultural land";"FAO-6610-5110";"Ukraine";"UKR";"1994";"41861"
"Agricultural land";"FAO-6610-5110";"Iran";"IRN";"1994";"64157"
"Agricultural land";"FAO-6610-5110";"Kazakhstan";"KAZ";"1994";"221651"
"Agricultural land";"FAO-6610-5110";"Cambodia";"KHM";"1994";"4570"
"Agricultural land";"FAO-6610-5110";"Mayotte";"MYT";"1994";"18.52"
"Agricultural land";"FAO-6610-5110";"Norway";"NOR";"1994";"1030"
"Agricultural land";"FAO-6610-5110";"Vanuatu";"VUT";"1994";"160"
"Agricultural land";"FAO-6610-5110";"Cook Islands";"COK";"1994";"5"
"Agricultural land";"FAO-6610-5110";"Finland";"FIN";"1994";"2411.9"
"Agricultural land";"FAO-6610-5110";"Tonga";"TON";"1994";"32"
"Agricultural land";"FAO-6610-5110";"Egypt";"EGY";"1994";"3246"
"Agricultural land";"FAO-6610-5110";"France";"FRA";"1994";"30204.9"
"Agricultural land";"FAO-6610-5110";"Jordan";"JOR";"1994";"1072"
"Agricultural land";"FAO-6610-5110";"Turkey";"TUR";"1994";"40149"
"Agricultural land";"FAO-6610-5110";"Uzbekistan";"UZB";"1994";"27640"
"Agricultural land";"FAO-6610-5110";"Hungary";"HUN";"1994";"6122"
"Agricultural land";"FAO-6610-5110";"Kyrgyzstan";"KGZ";"1994";"10373"
"Agricultural land";"FAO-6610-5110";"Philippines";"PHL";"1994";"11015"
"Agricultural land";"FAO-6610-5110";"Rwanda";"RWA";"1994";"1485"
"Agricultural land";"FAO-6610-5110";"American Samoa";"ASM";"1994";"3.2"
"Agricultural land";"FAO-6610-5110";"Costa Rica";"CRI";"1994";"2095"
"Agricultural land";"FAO-6610-5110";"Qatar";"QAT";"1994";"65"
"Agricultural land";"FAO-6610-5110";"Guadeloupe";"GLP";"1994";"52"
"Agricultural land";"FAO-6610-5110";"Kuwait";"KWT";"1994";"142"
"Agricultural land";"FAO-6610-5110";"Timor-Leste";"TLS";"1994";"340"
"Agricultural land";"FAO-6610-5110";"Cyprus";"CYP";"1994";"143.4"
"Agricultural land";"FAO-6610-5110";"Montserrat";"MSR";"1994";"3"
"Agricultural land";"FAO-6610-5110";"Sierra Leone";"SLE";"1994";"2810"
"Agricultural land";"FAO-6610-5110";"Lithuania";"LTU";"1994";"3126"
"Agricultural land";"FAO-6610-5110";"Mauritius";"MUS";"1994";"105"
"Agricultural land";"FAO-6610-5110";"Niger";"NER";"1994";"35000"
"Agricultural land";"FAO-6610-5110";"Seychelles";"SYC";"1994";"4"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"1994";"21120"
"Agricultural land";"FAO-6610-5110";"Japan";"JPN";"1994";"5533"
"Agricultural land";"FAO-6610-5110";"Chile";"CHL";"1994";"15450"
"Agricultural land";"FAO-6610-5110";"Guam";"GUM";"1994";"20"
"Agricultural land";"FAO-6610-5110";"Russia";"RUS";"1994";"217711"
"Agricultural land";"FAO-6610-5110";"Burundi";"BDI";"1994";"2073"
"Agricultural land";"FAO-6610-5110";"Antigua and Barbuda";"ATG";"1994";"9"
"Agricultural land";"FAO-6610-5110";"Armenia";"ARM";"1994";"1200"
"Agricultural land";"FAO-6610-5110";"Chad";"TCD";"1994";"48420"
"Agricultural land";"FAO-6610-5110";"Uruguay";"URY";"1994";"14934"
"Agricultural land";"FAO-6610-5110";"Northern Mariana Islands";"MNP";"1994";"4"
"Agricultural land";"FAO-6610-5110";"Bangladesh";"BGD";"1994";"9358"
"Agricultural land";"FAO-6610-5110";"Guatemala";"GTM";"1994";"4512"
"Agricultural land";"FAO-6610-5110";"Central African Republic";"CAF";"1994";"5020"
"Agricultural land";"FAO-6610-5110";"Faroe Islands";"FRO";"1994";"3"
"Agricultural land";"FAO-6610-5110";"Isle of Man";"IMN";"1994";"41.3"
"Agricultural land";"FAO-6610-5110";"Tunisia";"TUN";"1994";"9283"
"Agricultural land";"FAO-6610-5110";"Liberia";"LBR";"1994";"2500"
"Agricultural land";"FAO-6610-5110";"Libya";"LBY";"1994";"15475"
"Agricultural land";"FAO-6610-5110";"Peru";"PER";"1994";"21637.9"
"Agricultural land";"FAO-6610-5110";"Aruba";"ABW";"1995";"2"
"Agricultural land";"FAO-6610-5110";"Kyrgyzstan";"KGZ";"1995";"10439"
"Agricultural land";"FAO-6610-5110";"Norfolk Island";"NFK";"1995";"1"
"Agricultural land";"FAO-6610-5110";"Democratic Republic of the Congo";"COD";"1995";"25800"
"Agricultural land";"FAO-6610-5110";"Moldova";"MDA";"1995";"2556"
"Agricultural land";"FAO-6610-5110";"Maldives";"MDV";"1995";"8"
"Agricultural land";"FAO-6610-5110";"Solomon Islands";"SLB";"1995";"73"
"Agricultural land";"FAO-6610-5110";"Armenia";"ARM";"1995";"1244"
"Agricultural land";"FAO-6610-5110";"Guinea";"GIN";"1995";"14024"
"Agricultural land";"FAO-6610-5110";"Guam";"GUM";"1995";"20"
"Agricultural land";"FAO-6610-5110";"Lithuania";"LTU";"1995";"3410"
"Agricultural land";"FAO-6610-5110";"Pakistan";"PAK";"1995";"36026"
"Agricultural land";"FAO-6610-5110";"Panama";"PAN";"1995";"2132"
"Agricultural land";"FAO-6610-5110";"Philippines";"PHL";"1995";"11015"
"Agricultural land";"FAO-6610-5110";"Poland";"POL";"1995";"18622"
"Agricultural land";"FAO-6610-5110";"Suriname";"SUR";"1995";"89"
"Agricultural land";"FAO-6610-5110";"Australia";"AUS";"1995";"463388"
"Agricultural land";"FAO-6610-5110";"Bolivia";"BOL";"1995";"36600"
"Agricultural land";"FAO-6610-5110";"Finland";"FIN";"1995";"2244"
"Agricultural land";"FAO-6610-5110";"Mozambique";"MOZ";"1995";"47880"
"Agricultural land";"FAO-6610-5110";"Thailand";"THA";"1995";"21210"
"Agricultural land";"FAO-6610-5110";"Iraq";"IRQ";"1995";"9100"
"Agricultural land";"FAO-6610-5110";"Bermuda";"BMU";"1995";"0.4"
"Agricultural land";"FAO-6610-5110";"Costa Rica";"CRI";"1995";"2048"
"Agricultural land";"FAO-6610-5110";"Georgia";"GEO";"1995";"3048"
"Agricultural land";"FAO-6610-5110";"Macedonia";"MKD";"1995";"1287"
"Agricultural land";"FAO-6610-5110";"Nigeria";"NGA";"1995";"68400"
"Agricultural land";"FAO-6610-5110";"Nepal";"NPL";"1995";"4191.8"
"Agricultural land";"FAO-6610-5110";"Democratic People's Republic of Korea";"PRK";"1995";"2650"
"Agricultural land";"FAO-6610-5110";"French Polynesia";"PYF";"1995";"43"
"Agricultural land";"FAO-6610-5110";"Bhutan";"BTN";"1995";"565"
"Agricultural land";"FAO-6610-5110";"Ghana";"GHA";"1995";"13100"
"Agricultural land";"FAO-6610-5110";"Netherlands";"NLD";"1995";"1964"
"Agricultural land";"FAO-6610-5110";"Runion";"REU";"1995";"50"
"Agricultural land";"FAO-6610-5110";"Tunisia";"TUN";"1995";"9348"
"Agricultural land";"FAO-6610-5110";"Fiji";"FJI";"1995";"440"
"Agricultural land";"FAO-6610-5110";"Faroe Islands";"FRO";"1995";"3"
"Agricultural land";"FAO-6610-5110";"Greenland";"GRL";"1995";"238.3"
"Agricultural land";"FAO-6610-5110";"Peru";"PER";"1995";"21889"
"Agricultural land";"FAO-6610-5110";"Cuba";"CUB";"1995";"6684"
"Agricultural land";"FAO-6610-5110";"Andorra";"AND";"1995";"23"
"Agricultural land";"FAO-6610-5110";"Austria";"AUT";"1995";"2981.1"
"Agricultural land";"FAO-6610-5110";"Algeria";"DZA";"1995";"39649"
