land_type,county,year,region,number,average_area,total_volume_eur,price_min,price_max,price_per_unit_min,price_per_unit_max,price_per_unit_median,avg_price_eur,standard_deviation
Farmland,Harju maakond,2013,Raasiku vald,7,8.1,106107,5500,29000,1224.94,2286.59,1700.0,1787.35,376.91
Farmland,Harju maakond,2013,Saue vald,19,8.4,273544,3000,30200,1007.0,3138.81,1916.74,1885.57,645.4
Farmland,Hiiu maakond,2013,Hiiumaa vald,40,10.5,423767,1700,33100,423.68,2037.91,1000.0,1135.18,395.75
Farmland,Ida-Viru maakond,2013,Alutaguse vald,19,10.2,299720,650,53500,104.84,4495.8,1400.06,1493.65,907.78
Farmland,Ida-Viru maakond,2013,Lüganuse vald,10,7.5,103204,1000,18338,122.7,2250.06,1509.29,1405.59,611.15
Farmland,Ida-Viru maakond,2013,Toila vald,11,21.6,348932,3000,106600,1149.67,2734.38,1573.19,1649.22,463.5
Farmland,Jõgeva maakond,2013,Jõgeva vald,53,8.5,910512,2610,48000,994.4,3125.0,2000.0,1957.89,599.09
Farmland,Jõgeva maakond,2013,Mustvee vald,18,8.5,301946,1000,36950,151.29,3138.77,1944.05,1955.12,690.37
Farmland,Jõgeva maakond,2013,Põltsamaa vald,53,10.6,1270976,3600,121408,274.2,3409.09,2000.0,2127.87,707.01
Farmland,Järva maakond,2013,Järva vald,73,11.7,1530202,2000,104150,118.13,3012.36,1525.82,1723.6,620.22
Farmland,Järva maakond,2013,Paide linn,58,12.2,1147235,630,123900,246.09,3000.0,1373.24,1477.83,641.14
Farmland,Järva maakond,2013,Türi vald,72,23.1,1462832,570,116622,101.02,3300.0,1000.0,1252.73,1132.69
Farmland,Lääne maakond,2013,Haapsalu linn,20,7.4,276544,1000,68300,396.83,2995.61,1950.33,1686.95,635.49
Farmland,Lääne maakond,2013,Lääne-Nigula vald,56,14.5,1064728,831,128000,124.89,2861.95,1272.3,1389.85,723.91
Farmland,Lääne-Viru maakond,2013,Haljala vald,25,18.6,875260,5000,120000,984.29,3063.57,1731.6,1872.01,665.43
Farmland,Lääne-Viru maakond,2013,Kadrina vald,15,9.1,253520,1000,47000,285.71,3418.8,1800.0,1771.45,935.3
Farmland,Lääne-Viru maakond,2013,Rakvere vald,30,10.0,494841,3000,48835,990.37,3688.09,1647.63,1735.67,733.75
Farmland,Lääne-Viru maakond,2013,Tapa vald,12,14.3,430876,3500,90000,1367.35,3799.65,2406.62,2418.22,791.94
Farmland,Lääne-Viru maakond,2013,Vinni vald,36,12.1,802031,666,116575,194.17,3000.0,1593.15,1690.4,797.65
Farmland,Lääne-Viru maakond,2013,Viru-Nigula vald,7,9.8,127820,3000,28700,967.74,2091.57,2000.0,1793.53,388.48
Farmland,Lääne-Viru maakond,2013,Väike-Maarja vald,35,12.2,865899,3800,74900,556.17,4000.0,2251.13,2231.16,780.34
Farmland,Põlva maakond,2013,Kanepi vald,25,6.2,329120,2400,78000,453.69,4464.02,1944.44,2053.08,878.65
Farmland,Põlva maakond,2013,Põlva vald,53,9.7,848846,1480,63000,582.52,3959.77,1471.75,1709.31,820.8
Farmland,Põlva maakond,2013,Räpina vald,14,14.5,465241,9190,193623,930.16,3243.24,1996.29,2138.51,729.57
Farmland,Pärnu maakond,2013,Häädemeeste vald,8,8.0,138337,5120,52500,783.09,3000.0,2311.97,2192.95,659.86
Farmland,Pärnu maakond,2013,Lääneranna vald,58,16.2,1230934,3000,127000,616.92,2666.02,1210.47,1346.3,436.37
Farmland,Pärnu maakond,2013,Põhja-Pärnumaa vald,27,18.0,903630,5000,250000,656.46,5000.0,1997.65,2013.51,869.98
Farmland,Pärnu maakond,2013,Pärnu linn,23,11.7,462067,3500,91260,790.51,3000.0,1662.89,1744.42,568.63
Farmland,Pärnu maakond,2013,Saarde vald,9,12.4,216380,8000,40000,1449.28,3600.0,1898.38,2026.03,611.63
Farmland,Pärnu maakond,2013,Tori vald,15,14.2,352335,1000,92800,255.1,2230.72,1606.05,1530.41,609.16
Farmland,Rapla maakond,2013,Kehtna vald,18,7.9,291496,3100,69390,1000.0,2700.0,1655.54,1849.53,565.15
Farmland,Rapla maakond,2013,Kohila vald,21,9.9,426104,3000,157307,405.41,3043.28,1696.81,1846.54,639.35
Farmland,Rapla maakond,2013,Märjamaa vald,77,9.8,1234380,1000,78630,185.61,3000.0,1500.0,1540.91,608.81
Farmland,Rapla maakond,2013,Rapla vald,45,14.3,1164994,1283,239200,443.94,4493.82,1747.57,1778.39,613.39
Farmland,Saare maakond,2013,Muhu vald,17,4.8,114594,1300,22100,646.77,2328.77,1201.55,1276.24,382.81
Farmland,Saare maakond,2013,Saaremaa vald,71,5.9,551269,330,29500,100.3,2523.66,1279.49,1282.18,475.63
Farmland,Tartu maakond,2013,Elva vald,29,13.0,811201,993,70935,191.7,3500.0,2517.32,2225.25,942.09
Farmland,Tartu maakond,2013,Kastre vald,16,6.4,264559,3300,70300,1000.0,4170.34,2579.3,2517.04,1035.45
Farmland,Tartu maakond,2013,Luunja vald,7,7.8,167717,3333,57190,439.65,4812.32,2944.86,2746.25,1581.77
Farmland,Tartu maakond,2013,Nõo vald,9,11.5,305299,5500,90959,1886.79,3167.1,2948.98,2720.35,435.36
Farmland,Tartu maakond,2013,Peipsiääre vald,23,7.9,263901,478,32000,144.07,3025.72,1856.99,1683.41,816.52
Farmland,Tartu maakond,2013,Tartu vald,36,6.9,549753,500,78400,161.81,3900.0,2224.51,2131.89,829.25
Farmland,Valga maakond,2013,Otepää vald,6,7.5,96210,6290,24000,1426.94,3378.38,2013.52,2161.59,696.2
Farmland,Valga maakond,2013,Tõrva vald,68,14.2,1925097,2261,109825,938.17,3107.36,2300.0,1993.13,550.92
Farmland,Valga maakond,2013,Valga vald,22,8.8,359119,2000,50000,746.27,3000.0,1516.86,1572.57,703.71
Farmland,Viljandi maakond,2013,Mulgi vald,24,9.5,460812,1440,85870,325.06,4966.45,1790.34,1788.23,1005.91
Farmland,Viljandi maakond,2013,Põhja-Sakala vald,29,12.8,519805,2670,52000,639.29,3000.0,1486.37,1637.78,669.2
Farmland,Viljandi maakond,2013,Viljandi vald,75,12.9,2093926,2900,235000,311.27,4776.42,2004.22,2028.58,784.16
Farmland,Võru maakond,2013,Antsla vald,15,9.3,271754,3200,37207,382.32,3110.95,2200.0,2025.57,835.54
Farmland,Võru maakond,2013,Rõuge vald,16,9.3,256789,3000,40000,724.14,4795.54,1888.5,2052.43,1203.46
Farmland,Võru maakond,2013,Setomaa vald,15,6.1,149196,1992,34185,415.0,2500.0,1533.61,1600.16,611.14
Farmland,Võru maakond,2013,Võru vald,32,6.9,393813,1700,40000,497.08,3030.3,1818.87,1799.88,539.0
Farmland,Harju maakond,2014,Anija vald,9,16.2,295073,3500,110000,1076.92,2477.14,1990.95,2014.72,480.29
Farmland,Harju maakond,2014,Jõelähtme vald,10,6.7,173777,5280,47000,2143.7,5113.64,2552.66,2742.78,884.33
Farmland,Harju maakond,2014,Kose vald,17,5.9,201597,4000,26514,857.63,5492.04,2000.0,2301.87,1116.41
Farmland,Harju maakond,2014,Kuusalu vald,10,7.6,166610,4540,57330,1297.8,3150.0,2000.0,2047.62,482.17
Farmland,Harju maakond,2014,Lääne-Harju vald,23,8.8,356777,2499,40000,639.0,3214.71,1999.56,1867.33,652.96
Farmland,Harju maakond,2014,Rae vald,5,20.9,429400,14400,300000,1898.73,5154.64,3163.58,3163.05,1252.83
Farmland,Harju maakond,2014,Saue vald,23,5.8,308864,2010,30787,1000.0,4004.33,2154.53,2323.41,870.47
Farmland,Hiiu maakond,2014,Hiiumaa vald,57,6.3,563420,2500,27350,995.02,3433.48,1475.9,1574.22,438.28
Farmland,Ida-Viru maakond,2014,Alutaguse vald,22,6.9,272778,3515,45157,509.16,4169.62,1998.73,1927.27,764.18
Farmland,Ida-Viru maakond,2014,Jõhvi vald,5,6.2,59589,2000,35000,655.74,2393.98,1428.57,1468.16,780.79
Farmland,Ida-Viru maakond,2014,Lüganuse vald,11,8.0,248484,3000,56500,958.75,5672.69,2150.0,2646.87,1694.34
Farmland,Ida-Viru maakond,2014,Narva-Jõesuu linn,20,10.3,252414,1600,43350,492.17,4278.92,868.56,1668.18,1364.51
Farmland,Jõgeva maakond,2014,Jõgeva vald,88,9.1,1819305,330,120490,154.93,4545.45,2321.3,2358.04,1073.91
Farmland,Jõgeva maakond,2014,Mustvee vald,16,11.4,226250,3500,37300,518.67,3487.97,1200.67,1531.05,974.98
Farmland,Jõgeva maakond,2014,Põltsamaa vald,38,11.9,1236131,3500,122600,495.75,4886.27,2500.0,2712.96,961.22
Farmland,Järva maakond,2014,Järva vald,103,13.3,2507640,2000,170000,107.01,4311.87,2076.12,2132.87,848.96
Farmland,Järva maakond,2014,Paide linn,43,12.1,982956,1240,110000,103.97,3107.66,2112.36,1856.58,856.71
Farmland,Järva maakond,2014,Türi vald,61,13.5,2033210,3390,149325,164.16,4000.0,2569.51,2648.45,821.51
Farmland,Lääne maakond,2014,Haapsalu linn,18,7.6,282843,2000,50000,512.82,5631.7,2015.25,2051.56,1087.57
Farmland,Lääne maakond,2014,Lääne-Nigula vald,71,15.6,1852035,3000,112995,289.41,4297.3,1955.56,1841.1,780.13
Farmland,Lääne-Viru maakond,2014,Haljala vald,24,11.4,640528,500,127410,105.04,4166.67,2744.86,2474.65,899.06
Farmland,Lääne-Viru maakond,2014,Kadrina vald,5,7.5,109552,10000,31920,2439.02,3300.0,2850.0,2885.18,311.4
Farmland,Lääne-Viru maakond,2014,Rakvere vald,21,14.6,838370,3990,220600,500.0,5102.04,2500.0,2786.88,1021.82
Farmland,Lääne-Viru maakond,2014,Tapa vald,26,15.1,1050807,5225,201208,1829.27,3431.29,2518.27,2555.66,505.77
Farmland,Lääne-Viru maakond,2014,Vinni vald,70,12.3,2234988,587,184820,180.62,5479.45,2553.65,2577.42,1124.39
Farmland,Lääne-Viru maakond,2014,Viru-Nigula vald,7,6.9,78366,6000,22000,688.3,3043.48,1856.49,1878.41,705.69
Farmland,Lääne-Viru maakond,2014,Väike-Maarja vald,31,9.7,959483,3000,150000,777.2,4930.97,2714.93,2763.96,903.43
Farmland,Põlva maakond,2014,Kanepi vald,28,7.7,585518,2000,92000,550.96,4000.0,2583.5,2547.29,737.77
Farmland,Põlva maakond,2014,Põlva vald,57,8.5,1270315,875,140000,361.57,4000.0,2714.93,2574.42,757.82
Farmland,Põlva maakond,2014,Räpina vald,27,11.4,844988,4000,179250,734.46,5440.7,2500.0,2718.22,1269.97
Farmland,Pärnu maakond,2014,Häädemeeste vald,15,7.4,207923,1260,34000,161.5,3500.0,2180.89,1897.41,1040.55
Farmland,Pärnu maakond,2014,Lääneranna vald,28,12.7,694772,3700,56000,1005.24,3023.95,2051.96,1874.26,552.86
Farmland,Pärnu maakond,2014,Põhja-Pärnumaa vald,42,15.2,1551522,3500,109830,853.24,6000.0,2321.88,2402.33,776.34
Farmland,Pärnu maakond,2014,Pärnu linn,30,13.6,813639,4900,70000,1521.74,2996.67,2059.85,2096.98,376.4
Farmland,Pärnu maakond,2014,Saarde vald,17,13.8,506877,590,90510,141.15,3611.29,2183.03,2007.49,920.78
Farmland,Pärnu maakond,2014,Tori vald,22,10.1,525173,4500,74340,1061.87,3623.19,2495.55,2347.75,740.46
Farmland,Rapla maakond,2014,Kehtna vald,10,10.1,214847,10099,35000,1055.19,3489.77,2051.52,2184.6,634.37
Farmland,Rapla maakond,2014,Kohila vald,5,8.7,82050,5000,29050,1400.86,2483.36,1951.22,1921.5,510.6
Farmland,Rapla maakond,2014,Märjamaa vald,55,11.4,1360565,3000,213024,919.84,2966.1,2000.0,2089.62,570.75
Farmland,Rapla maakond,2014,Rapla vald,30,18.3,1486050,5000,357469,990.1,3532.31,2262.44,2321.93,596.77
Farmland,Saare maakond,2014,Muhu vald,32,5.5,249982,2000,26151,666.67,4514.39,1252.4,1515.92,727.05
Farmland,Saare maakond,2014,Saaremaa vald,90,5.2,801486,800,50000,133.51,5000.0,1528.8,1644.32,808.06
Farmland,Tartu maakond,2014,Elva vald,38,7.9,826439,3500,71340,996.68,3500.0,2841.14,2712.91,726.63
Farmland,Tartu maakond,2014,Kambja vald,11,9.5,301615,1000,120000,228.31,5411.26,2842.4,2714.78,1445.82
Farmland,Tartu maakond,2014,Kastre vald,28,9.7,973004,8000,126280,1912.57,5487.8,3600.75,3561.11,832.08
Farmland,Tartu maakond,2014,Luunja vald,5,8.8,139100,6800,76800,1674.64,4567.9,3418.8,3094.8,1301.28
Farmland,Tartu maakond,2014,Nõo vald,12,20.5,690145,4670,197580,1000.0,3045.69,2827.44,2519.79,659.8
Farmland,Tartu maakond,2014,Peipsiääre vald,28,9.3,638083,1300,99000,517.93,3200.0,2453.64,2289.64,594.9
Farmland,Tartu maakond,2014,Tartu vald,71,8.5,1563246,500,100000,168.92,5402.75,2196.93,2515.82,771.24
Farmland,Valga maakond,2014,Otepää vald,12,8.9,302914,6825,59400,2125.0,3500.0,2847.88,2871.56,389.17
Farmland,Valga maakond,2014,Tõrva vald,20,9.6,483687,4000,67200,1233.67,4500.0,2347.94,2531.03,852.1
Farmland,Valga maakond,2014,Valga vald,23,7.8,439912,2000,62000,892.86,5000.0,1861.7,2070.55,1268.25
Farmland,Viljandi maakond,2014,Mulgi vald,29,14.3,917304,785,99900,119.62,5290.32,2380.95,2144.6,1213.39
Farmland,Viljandi maakond,2014,Põhja-Sakala vald,33,10.7,935145,4300,140000,1432.43,3712.42,2926.42,2667.33,620.2
Farmland,Viljandi maakond,2014,Viljandi vald,108,10.7,2870033,1851,120379,130.91,4394.18,2601.19,2506.53,835.08
Farmland,Võru maakond,2014,Antsla vald,20,10.1,584447,6211,76580,1911.08,3698.89,2900.0,2843.81,512.55
Farmland,Võru maakond,2014,Rõuge vald,19,5.6,225479,500,30000,135.14,4000.0,1946.9,2041.86,1138.95
Farmland,Võru maakond,2014,Setomaa vald,21,5.6,243887,4000,31100,1068.38,3711.79,2012.36,2176.82,578.96
Farmland,Võru maakond,2014,Võru vald,27,5.6,364270,666,40000,173.61,4784.24,2500.0,2337.25,1181.67
Farmland,Harju maakond,2015,Anija vald,17,10.2,369200,6900,64200,1446.95,2640.26,2203.39,2209.51,274.64
Farmland,Harju maakond,2015,Kose vald,19,7.3,283470,4500,40000,810.88,3571.43,2400.0,2200.29,733.47
Farmland,Harju maakond,2015,Kuusalu vald,11,5.7,127000,1000,20000,143.27,3401.36,2620.09,2184.47,1049.91
Farmland,Harju maakond,2015,Lääne-Harju vald,16,5.9,167118,1000,21650,218.34,3919.9,1650.0,1810.57,920.48
Farmland,Harju maakond,2015,Raasiku vald,8,8.9,219003,9500,61540,2173.91,3800.0,3056.16,2975.83,596.34
Farmland,Harju maakond,2015,Saue vald,28,6.7,403244,500,47300,104.38,3038.43,2000.0,1945.79,690.72
Farmland,Hiiu maakond,2015,Hiiumaa vald,20,5.4,159808,3100,19158,593.12,3177.11,1611.69,1567.16,632.63
Farmland,Ida-Viru maakond,2015,Alutaguse vald,12,20.1,584012,3000,136000,1292.25,2999.56,2517.79,2232.41,596.23
Farmland,Ida-Viru maakond,2015,Lüganuse vald,10,6.9,132613,2000,30000,268.82,3000.0,2199.75,1948.88,969.07
Farmland,Ida-Viru maakond,2015,Toila vald,12,13.7,349631,7300,82924,1778.66,2500.0,2111.65,2176.31,260.37
Farmland,Jõgeva maakond,2015,Jõgeva vald,53,7.9,1278256,3300,127680,438.87,4347.83,2915.45,2856.82,799.74
Farmland,Jõgeva maakond,2015,Mustvee vald,14,8.6,295092,2000,49700,956.94,3501.54,2310.91,2289.02,768.99
Farmland,Jõgeva maakond,2015,Põltsamaa vald,35,10.4,1235811,4000,181526,790.07,5804.2,3514.13,3435.03,1143.23
Farmland,Järva maakond,2015,Järva vald,58,13.0,1949837,2500,100000,106.53,4000.0,2577.89,2618.69,947.93
Farmland,Järva maakond,2015,Paide linn,14,20.2,357925,590,167000,105.73,3746.4,2239.24,1811.01,1320.84
Farmland,Järva maakond,2015,Türi vald,45,12.2,1524015,3500,136500,570.75,4325.0,2600.0,2698.65,862.71
Farmland,Lääne maakond,2015,Haapsalu linn,5,5.3,33880,3000,9401,660.38,1900.0,1700.64,1423.54,543.07
Farmland,Lääne maakond,2015,Lääne-Nigula vald,35,11.6,921915,4200,110000,597.38,3000.0,2296.45,2163.1,554.88
Farmland,Lääne-Viru maakond,2015,Haljala vald,8,11.4,244155,8300,75000,1593.09,3980.64,3303.65,2904.63,905.22
Farmland,Lääne-Viru maakond,2015,Kadrina vald,21,14.6,627602,1400,105800,133.72,4531.72,2697.37,2374.2,1438.37
Farmland,Lääne-Viru maakond,2015,Rakvere vald,14,8.0,271186,2028,63000,211.25,3679.91,2551.95,2288.79,1142.27
Farmland,Lääne-Viru maakond,2015,Tapa vald,17,10.5,559465,5000,77970,1779.36,4363.46,3000.0,3074.95,754.14
Farmland,Lääne-Viru maakond,2015,Vinni vald,42,8.6,818011,4000,57000,183.32,5512.82,3002.75,2651.23,1121.51
Farmland,Lääne-Viru maakond,2015,Viru-Nigula vald,5,7.8,99333,5253,34650,1750.88,3000.0,2750.0,2485.2,602.71
Farmland,Lääne-Viru maakond,2015,Väike-Maarja vald,30,8.6,792861,600,84000,257.51,4765.15,2844.66,2896.64,1218.88
Farmland,Põlva maakond,2015,Kanepi vald,13,7.6,286544,4800,80700,1971.17,3385.29,2832.73,2789.79,332.82
Farmland,Põlva maakond,2015,Põlva vald,30,8.8,648731,1000,85860,239.41,4572.07,3022.18,2703.38,986.6
Farmland,Põlva maakond,2015,Räpina vald,21,8.9,468565,2500,78280,107.76,4137.93,2777.78,2639.17,1112.63
Farmland,Pärnu maakond,2015,Häädemeeste vald,10,4.6,109228,4500,25200,1607.14,3000.0,2545.35,2398.54,549.14
Farmland,Pärnu maakond,2015,Lääneranna vald,31,9.6,479018,1000,42000,137.17,2928.28,1875.0,1774.67,888.5
Farmland,Pärnu maakond,2015,Põhja-Pärnumaa vald,24,9.8,526599,2500,68000,729.93,5578.8,2277.13,2345.05,1056.53
Farmland,Pärnu maakond,2015,Pärnu linn,20,17.7,842348,4000,128700,615.38,2941.24,2393.05,2239.11,588.95
Farmland,Pärnu maakond,2015,Saarde vald,11,11.9,293999,4500,57000,652.17,3333.33,2451.72,2321.47,879.85
Farmland,Pärnu maakond,2015,Tori vald,26,11.1,627824,1500,67000,482.02,3218.77,2188.64,2174.82,546.38
Farmland,Rapla maakond,2015,Kehtna vald,18,10.3,365920,4340,64425,803.67,3500.0,2047.88,2117.78,750.3
Farmland,Rapla maakond,2015,Märjamaa vald,42,8.9,791574,2500,99994,304.81,3448.28,2276.81,2124.32,685.51
Farmland,Rapla maakond,2015,Rapla vald,37,8.8,802383,3000,85000,810.89,3206.41,2464.33,2344.23,550.6
Farmland,Saare maakond,2015,Saaremaa vald,96,5.7,1027571,1000,51000,414.94,3409.8,1816.33,1922.71,539.88
Farmland,Tartu maakond,2015,Elva vald,25,8.1,624645,1000,110000,357.14,4500.0,2900.76,2935.89,910.77
Farmland,Tartu maakond,2015,Kambja vald,11,6.8,221960,3400,64800,1021.02,5280.9,2486.02,2796.71,1184.61
Farmland,Tartu maakond,2015,Kastre vald,10,9.5,296895,3000,52000,1363.64,5327.87,2960.47,3121.68,1147.34
Farmland,Tartu maakond,2015,Luunja vald,10,8.5,281280,2500,135000,644.57,5005.56,2800.36,2742.22,1698.73
Farmland,Tartu maakond,2015,Peipsiääre vald,30,7.1,587584,2500,70000,1028.81,3716.41,2670.84,2554.39,635.15
Farmland,Tartu maakond,2015,Tartu vald,33,10.3,962808,5250,119000,1336.57,4778.16,2674.16,2774.04,693.87
Farmland,Valga maakond,2015,Otepää vald,8,6.1,138911,5561,38000,1752.34,3259.01,2965.9,2787.53,482.81
Farmland,Valga maakond,2015,Tõrva vald,24,6.2,340334,2000,40000,445.43,4285.71,2010.05,2199.17,897.09
Farmland,Valga maakond,2015,Valga vald,34,4.8,357106,3000,35000,833.33,3977.45,2188.64,2178.63,527.62
Farmland,Viljandi maakond,2015,Mulgi vald,29,12.7,896858,2800,140000,374.53,3500.0,2202.78,2286.6,889.18
Farmland,Viljandi maakond,2015,Põhja-Sakala vald,25,8.6,585477,3750,71220,646.95,4158.0,3000.0,2733.36,1007.64
