land_type,county,year,region,number,average_area,total_volume_eur,price_min,price_max,price_per_unit_min,price_per_unit_max,price_per_unit_median,avg_price_eur,standard_deviation
Forest land,Hiiu maakond,2009,Hiiumaa vald,205,9.3,1403359,959,153183,127.82,8029.93,608.27,730.78,598.1
Forest land,Ida-Viru maakond,2009,Alutaguse vald,55,13.5,822164,767,255647,160.11,6391.18,766.94,1058.51,1113.22
Forest land,Ida-Viru maakond,2009,Jõhvi vald,8,6.7,49060,575,13346,191.73,3621.66,671.54,1332.96,1396.7
Forest land,Ida-Viru maakond,2009,Lüganuse vald,12,7.5,67193,639,12520,196.65,2297.65,701.94,804.12,534.84
Forest land,Ida-Viru maakond,2009,Narva-Jõesuu linn,7,18.4,164500,4953,31724,404.69,7388.63,2793.95,2809.48,2325.63
Forest land,Jõgeva maakond,2009,Jõgeva vald,61,10.8,1009138,1150,121432,197.87,8803.26,1226.1,1571.3,1461.37
Forest land,Jõgeva maakond,2009,Mustvee vald,41,7.2,454447,639,95867,194.85,5473.33,968.36,1360.41,1342.46
Forest land,Jõgeva maakond,2009,Põltsamaa vald,32,10.9,581552,1419,52791,171.81,7583.55,1259.52,1781.77,1762.69
Forest land,Järva maakond,2009,Järva vald,83,10.0,1557674,447,104170,98.02,9262.56,2071.95,1921.8,1323.1
Forest land,Järva maakond,2009,Paide linn,12,13.0,189027,991,92816,68.91,4958.66,1220.96,1421.64,1376.22
Forest land,Järva maakond,2009,Türi vald,57,13.7,1360655,320,224603,104.77,5077.47,1420.26,1577.16,1264.98
Forest land,Lääne maakond,2009,Haapsalu linn,8,8.4,62149,2160,34858,345.88,1360.06,970.2,924.44,344.78
Forest land,Lääne maakond,2009,Lääne-Nigula vald,38,13.0,524844,639,63912,182.61,7669.4,933.48,1367.51,1436.51
Forest land,Lääne-Viru maakond,2009,Haljala vald,27,23.3,859226,639,234525,63.91,7886.8,1253.7,1450.58,1473.9
Forest land,Lääne-Viru maakond,2009,Kadrina vald,10,7.6,135356,959,31956,77.94,5575.15,1618.18,2188.55,1976.48
Forest land,Lääne-Viru maakond,2009,Rakvere vald,6,6.7,46186,2940,19173,345.84,3617.64,593.0,1372.83,1427.66
Forest land,Lääne-Viru maakond,2009,Tapa vald,46,9.1,450041,352,77070,63.91,5021.12,599.72,1105.07,1098.72
Forest land,Lääne-Viru maakond,2009,Vinni vald,69,15.0,881666,383,77369,64.81,4976.19,742.3,1034.41,968.97
Forest land,Lääne-Viru maakond,2009,Väike-Maarja vald,20,12.9,259099,2301,31956,255.44,2813.01,686.78,1069.26,819.19
Forest land,Põlva maakond,2009,Kanepi vald,16,8.8,187798,639,45377,78.81,6566.26,674.63,1788.6,2110.25
Forest land,Põlva maakond,2009,Põlva vald,13,4.8,91176,383,21906,127.82,4925.6,1245.84,1516.38,1607.37
Forest land,Põlva maakond,2009,Räpina vald,11,8.6,162441,1278,38347,426.08,5112.93,1119.5,1909.2,1651.79
Forest land,Pärnu maakond,2009,Lääneranna vald,57,11.4,654883,639,133660,123.03,2670.39,930.07,1003.0,556.55
Forest land,Pärnu maakond,2009,Põhja-Pärnumaa vald,17,12.4,225701,959,51129,116.91,4366.3,565.59,1471.58,1562.59
Forest land,Pärnu maakond,2009,Pärnu linn,23,10.2,375794,831,67107,167.15,4734.2,1219.35,1663.75,1355.38
Forest land,Pärnu maakond,2009,Saarde vald,19,14.4,264895,1694,61068,319.56,4631.28,936.62,1218.02,999.7
Forest land,Pärnu maakond,2009,Tori vald,10,6.8,126939,5432,27162,382.7,8935.02,1854.85,2957.54,2679.64
Forest land,Rapla maakond,2009,Kehtna vald,26,18.2,689198,1917,127823,319.56,4581.37,1488.13,1773.89,1108.41
Forest land,Rapla maakond,2009,Kohila vald,9,6.0,55603,639,17895,114.13,6361.27,726.27,1493.04,1982.09
Forest land,Rapla maakond,2009,Märjamaa vald,73,9.9,981120,639,86281,81.47,7937.51,987.51,1457.13,1544.13
Forest land,Rapla maakond,2009,Rapla vald,27,10.7,242549,703,38108,172.31,3195.58,563.89,849.58,715.62
Forest land,Saare maakond,2009,Muhu vald,9,5.0,33633,959,13421,197.66,1069.44,670.5,684.46,269.83
Forest land,Saare maakond,2009,Saaremaa vald,456,9.4,3881409,320,105454,71.57,6235.28,865.59,923.11,659.28
Forest land,Tartu maakond,2009,Elva vald,19,6.9,164916,959,32298,200.04,3829.04,1014.47,1280.81,982.05
Forest land,Tartu maakond,2009,Kambja vald,8,10.2,112772,639,38347,92.9,4349.54,1691.0,1623.62,1443.39
Forest land,Tartu maakond,2009,Kastre vald,5,4.3,18696,1023,8515,319.56,2489.64,599.99,1035.93,926.61
Forest land,Tartu maakond,2009,Nõo vald,7,8.3,47856,1917,19481,325.53,1691.78,717.83,806.21,429.6
Forest land,Tartu maakond,2009,Peipsiääre vald,16,11.8,310632,639,95867,199.73,3737.58,616.52,1234.93,1142.15
Forest land,Tartu maakond,2009,Tartu vald,22,8.1,279617,1214,44738,239.67,3994.48,1151.75,1444.12,1165.25
Forest land,Valga maakond,2009,Otepää vald,12,9.6,249269,1278,74247,140.43,8308.51,1417.18,2303.43,2314.38
Forest land,Valga maakond,2009,Tõrva vald,8,9.8,78867,767,25565,182.6,2719.64,1261.03,1193.25,967.66
Forest land,Valga maakond,2009,Valga vald,10,8.8,119929,639,38347,304.34,2102.78,984.93,1092.22,640.92
Forest land,Viljandi maakond,2009,Mulgi vald,27,18.6,502990,639,89476,130.43,2129.27,810.36,876.47,460.19
Forest land,Viljandi maakond,2009,Põhja-Sakala vald,32,8.1,356561,1023,45468,116.97,4314.04,1001.27,1399.76,982.06
Forest land,Viljandi maakond,2009,Viljandi vald,44,10.7,565865,1278,51129,186.88,4943.6,1096.04,1259.89,935.75
Forest land,Võru maakond,2009,Antsla vald,12,12.1,269919,447,104608,172.73,3274.16,504.26,1120.27,1176.35
Forest land,Võru maakond,2009,Rõuge vald,24,9.3,316115,639,44738,271.39,6112.19,1195.63,1425.61,1395.53
Forest land,Võru maakond,2009,Setomaa vald,33,7.2,442441,383,76694,96.59,7774.88,1047.73,1988.04,2024.93
Forest land,Võru maakond,2009,Võru vald,29,6.9,338538,320,60716,145.25,4473.81,1381.87,1626.39,1246.3
Forest land,Harju maakond,2010,Anija vald,13,13.1,288999,767,63912,163.18,3284.35,2166.5,1719.97,1009.89
Forest land,Harju maakond,2010,Jõelähtme vald,13,8.8,173435,1917,33632,209.32,3492.44,1661.37,1703.74,1006.4
Forest land,Harju maakond,2010,Kiili vald,5,9.2,109470,9587,32723,1086.93,4452.08,2245.89,2455.5,1223.8
Forest land,Harju maakond,2010,Kose vald,29,7.8,605594,1278,103537,263.13,8872.05,2033.55,2705.76,2038.67
Forest land,Harju maakond,2010,Kuusalu vald,23,8.8,677991,1278,134400,239.82,8761.4,2573.86,3211.19,2096.14
Forest land,Harju maakond,2010,Lääne-Harju vald,16,12.6,416448,2556,121432,249.36,4557.88,1089.29,1690.02,1266.46
Forest land,Harju maakond,2010,Raasiku vald,11,9.9,157677,1406,28760,401.97,3065.87,1480.33,1713.49,934.87
Forest land,Harju maakond,2010,Rae vald,14,7.4,268783,3196,32709,325.08,6477.53,3069.52,2787.99,1362.62
Forest land,Harju maakond,2010,Saku vald,12,6.3,274071,1917,75985,174.62,9156.4,3617.23,4221.37,2469.97
Forest land,Harju maakond,2010,Saue vald,54,21.6,2146861,4474,281275,210.7,5329.13,1853.32,2155.06,1208.31
Forest land,Hiiu maakond,2010,Hiiumaa vald,112,7.3,834299,895,25565,241.36,3596.76,1175.1,1129.82,607.11
Forest land,Ida-Viru maakond,2010,Alutaguse vald,82,11.0,1683054,192,120255,65.79,7499.83,1206.25,2068.39,1958.04
Forest land,Ida-Viru maakond,2010,Lüganuse vald,18,8.2,150253,959,33234,165.92,5161.25,633.38,1297.55,1508.91
Forest land,Jõgeva maakond,2010,Jõgeva vald,105,14.4,2986515,959,251982,144.43,4177.15,1520.35,1667.29,926.04
Forest land,Jõgeva maakond,2010,Mustvee vald,45,10.0,660421,320,68382,75.78,6775.08,1405.74,1761.06,1639.27
Forest land,Jõgeva maakond,2010,Põltsamaa vald,24,9.4,197709,1917,44738,83.68,3528.25,856.64,980.49,763.83
Forest land,Järva maakond,2010,Järva vald,111,9.6,1805126,447,104170,126.56,5114.0,1144.42,1687.29,1237.35
Forest land,Järva maakond,2010,Paide linn,16,17.3,247938,1604,55373,91.16,6887.2,1060.56,1366.96,1622.36
Forest land,Järva maakond,2010,Türi vald,70,11.6,928948,719,53483,136.24,7290.3,839.86,1477.28,1599.04
Forest land,Lääne maakond,2010,Haapsalu linn,15,8.9,159163,1598,41333,361.58,2017.25,1194.47,1154.17,487.65
Forest land,Lääne maakond,2010,Lääne-Nigula vald,51,9.4,584674,1530,39443,172.56,5347.86,1194.85,1404.9,1085.59
Forest land,Lääne-Viru maakond,2010,Haljala vald,32,24.2,1511758,1598,454176,129.38,6455.79,1567.72,2255.5,1689.74
Forest land,Lääne-Viru maakond,2010,Kadrina vald,12,8.3,194426,767,58799,266.3,3944.44,1614.58,1512.81,1081.88
Forest land,Lääne-Viru maakond,2010,Rakvere vald,5,9.9,85642,3515,23967,903.1,2549.67,2075.05,1826.95,679.37
Forest land,Lääne-Viru maakond,2010,Tapa vald,52,11.0,966353,399,127823,108.46,5810.15,1245.51,1775.52,1432.94
Forest land,Lääne-Viru maakond,2010,Vinni vald,68,11.5,1111587,959,169246,64.81,6972.18,911.67,1640.58,1547.91
Forest land,Lääne-Viru maakond,2010,Viru-Nigula vald,10,8.1,80731,1371,28760,174.81,5467.73,680.98,1186.62,1589.32
Forest land,Lääne-Viru maakond,2010,Väike-Maarja vald,42,8.7,863235,909,171346,97.72,8236.04,1248.81,2257.86,2262.9
Forest land,Põlva maakond,2010,Kanepi vald,14,4.3,152346,601,40264,127.82,6381.04,2218.05,2562.37,2391.46
Forest land,Põlva maakond,2010,Põlva vald,37,6.9,453751,383,45377,108.33,5702.16,1587.21,1981.92,1617.22
Forest land,Põlva maakond,2010,Räpina vald,10,5.6,94605,639,35791,187.98,5965.09,1003.71,1768.93,1888.08
Forest land,Pärnu maakond,2010,Häädemeeste vald,10,8.4,71952,674,18040,210.57,1879.14,751.15,847.9,502.23
Forest land,Pärnu maakond,2010,Lääneranna vald,103,14.4,1489751,1172,73498,142.63,3834.7,841.32,1057.67,653.07
Forest land,Pärnu maakond,2010,Põhja-Pärnumaa vald,21,12.6,490566,2365,115041,210.53,8491.12,840.43,2029.43,2431.64
Forest land,Pärnu maakond,2010,Pärnu linn,63,22.0,1244149,1474,65573,184.36,4298.99,861.04,1206.04,925.51
Forest land,Pärnu maakond,2010,Saarde vald,27,11.2,382636,2556,55088,219.36,6217.41,930.64,1679.74,1690.1
Forest land,Pärnu maakond,2010,Tori vald,28,12.6,524925,396,95867,63.91,4847.53,840.46,1360.11,1269.65
Forest land,Rapla maakond,2010,Kehtna vald,20,15.6,561710,2237,98200,240.01,5985.37,1469.55,2204.01,1811.96
Forest land,Rapla maakond,2010,Kohila vald,9,7.8,157568,5432,40446,1169.12,4087.37,2246.98,2531.76,1145.42
Forest land,Rapla maakond,2010,Märjamaa vald,77,13.5,1782481,959,114095,130.81,7211.82,1410.45,1824.66,1369.68
Forest land,Rapla maakond,2010,Rapla vald,29,8.9,258065,320,39763,69.47,4397.59,784.73,983.86,829.19
Forest land,Saare maakond,2010,Muhu vald,13,5.0,100096,2237,19173,590.21,2269.05,1372.68,1448.46,526.57
Forest land,Saare maakond,2010,Saaremaa vald,712,9.2,6395961,320,147764,66.85,8458.89,871.55,1012.01,790.23
Forest land,Tartu maakond,2010,Elva vald,35,9.8,328284,974,36926,127.82,3381.48,667.83,924.76,663.66
Forest land,Tartu maakond,2010,Kambja vald,7,8.8,103481,1278,51129,206.61,2876.03,1767.77,1565.99,1126.98
Forest land,Tartu maakond,2010,Peipsiääre vald,24,7.5,311695,1575,89476,319.56,4517.89,1290.25,1640.2,1238.38
Forest land,Tartu maakond,2010,Tartu linn,6,10.8,148193,3605,71006,354.15,4391.22,2409.75,2291.29,1506.91
Forest land,Tartu maakond,2010,Tartu vald,12,7.3,183438,2173,31423,505.35,4013.77,2480.21,2220.03,1074.38
Forest land,Valga maakond,2010,Otepää vald,11,8.6,248664,4474,54389,820.51,5900.72,2541.52,2956.2,1939.02
Forest land,Valga maakond,2010,Tõrva vald,21,9.2,239596,767,47934,182.6,4685.61,830.45,1302.62,1303.56
Forest land,Valga maakond,2010,Valga vald,12,9.6,178507,1278,38348,351.36,6946.92,1080.42,2237.81,2421.63
Forest land,Viljandi maakond,2010,Mulgi vald,48,13.0,514456,639,27802,155.88,4520.58,571.42,1323.82,1285.41
Forest land,Viljandi maakond,2010,Põhja-Sakala vald,42,10.4,530679,1144,35560,142.09,5634.97,960.59,1415.61,1186.35
Forest land,Viljandi maakond,2010,Viljandi vald,68,13.7,947036,1023,89476,72.75,6391.17,838.91,1253.83,1170.88
Forest land,Võru maakond,2010,Antsla vald,5,5.8,16745,447,7989,203.35,1439.45,374.26,582.69,501.61
Forest land,Võru maakond,2010,Rõuge vald,30,8.3,354003,863,36723,215.7,8849.01,1000.62,1581.47,1758.53
Forest land,Võru maakond,2010,Setomaa vald,49,6.2,656315,639,54325,220.39,8649.01,1469.91,2400.48,2114.8
Forest land,Võru maakond,2010,Võru vald,29,6.2,370051,320,61419,108.69,8859.04,1409.82,2122.44,2125.45
Forest land,Harju maakond,2011,Anija vald,22,10.7,494721,1048,74028,250.12,6833.71,1816.92,2356.93,1949.45
Forest land,Harju maakond,2011,Harku vald,7,11.1,118256,5000,40000,698.69,2853.44,1992.61,1842.0,705.58
Forest land,Harju maakond,2011,Jõelähtme vald,8,7.1,95036,6007,22413,440.07,3730.16,2318.32,2262.66,1137.24
Forest land,Harju maakond,2011,Kose vald,42,11.2,895988,2000,80000,321.53,6233.42,2117.89,2149.11,1376.73
Forest land,Harju maakond,2011,Kuusalu vald,16,9.7,303788,500,60000,107.07,8348.79,1302.99,1971.39,1970.26
Forest land,Harju maakond,2011,Lääne-Harju vald,80,12.3,2024701,781,255647,250.32,7668.94,1808.65,2053.29,1166.37
Forest land,Harju maakond,2011,Raasiku vald,12,8.5,194999,2620,32500,836.77,3894.74,1442.46,1851.43,1051.41
Forest land,Harju maakond,2011,Rae vald,23,25.6,1190241,4000,310000,641.85,7597.54,1917.6,2498.52,1776.11
Forest land,Harju maakond,2011,Saku vald,10,9.3,307259,6392,60000,2027.03,7897.57,3120.54,3912.6,1926.63
Forest land,Harju maakond,2011,Saue vald,47,13.2,1243361,1516,155000,197.63,9176.72,1983.18,2088.69,1555.34
Forest land,Hiiu maakond,2011,Hiiumaa vald,101,8.9,1430052,500,79120,196.08,4780.84,1562.5,1556.06,882.53
Forest land,Ida-Viru maakond,2011,Alutaguse vald,94,12.4,2203059,550,150990,64.71,8839.48,1000.0,1964.97,2064.18
Forest land,Ida-Viru maakond,2011,Jõhvi vald,5,8.7,70236,3515,41000,637.04,3333.33,781.11,1762.7,1422.59
Forest land,Ida-Viru maakond,2011,Lüganuse vald,16,8.3,202302,500,47000,139.41,3846.15,931.08,1531.06,1235.64
Forest land,Ida-Viru maakond,2011,Toila vald,5,8.3,62266,2556,27000,238.66,3010.03,2292.77,1782.39,1130.12
Forest land,Jõgeva maakond,2011,Jõgeva vald,93,9.7,1829107,1000,127823,72.74,7453.42,1811.65,2234.2,1772.5
Forest land,Jõgeva maakond,2011,Mustvee vald,60,9.0,1518467,620,162990,134.95,9355.45,2775.77,2674.02,1977.82
Forest land,Jõgeva maakond,2011,Põltsamaa vald,43,11.1,807250,2000,65000,116.56,6607.67,1684.21,1950.14,1362.37
Forest land,Järva maakond,2011,Järva vald,118,10.6,1824493,399,118800,100.8,5909.09,1000.0,1487.25,1296.34
Forest land,Järva maakond,2011,Paide linn,14,10.2,196860,530,57000,64.52,5671.08,1196.62,1451.59,1499.29
Forest land,Järva maakond,2011,Türi vald,77,12.8,2055969,1000,143022,164.93,6961.79,1909.57,2191.75,1693.27
Forest land,Lääne maakond,2011,Haapsalu linn,60,14.2,1283202,1000,172900,328.95,4200.61,1425.19,1494.89,754.26
Forest land,Lääne maakond,2011,Lääne-Nigula vald,85,16.9,1994792,1500,168000,250.15,4419.89,1170.78,1356.9,804.43
Forest land,Lääne-Viru maakond,2011,Haljala vald,12,11.7,405940,2189,95129,250.17,8695.65,3138.45,3378.84,2796.07
Forest land,Lääne-Viru maakond,2011,Kadrina vald,22,7.1,253505,1598,45000,339.89,5062.38,1028.3,1635.47,1413.45
Forest land,Lääne-Viru maakond,2011,Tapa vald,36,10.3,534208,1600,76694,99.31,7346.94,1101.81,1764.52,1680.26
Forest land,Lääne-Viru maakond,2011,Vinni vald,53,12.6,802464,1151,94853,220.18,5101.58,750.0,1286.72,1283.62
Forest land,Lääne-Viru maakond,2011,Viru-Nigula vald,5,9.4,89489,9228,38347,1201.49,4817.46,1343.92,2006.91,1572.28
Forest land,Lääne-Viru maakond,2011,Väike-Maarja vald,28,10.5,567669,981,100000,257.06,6332.91,1709.51,1852.94,1381.83
Forest land,Põlva maakond,2011,Kanepi vald,24,5.7,310602,786,71000,383.41,6184.8,1146.69,2015.42,1703.98
Forest land,Põlva maakond,2011,Põlva vald,39,6.1,592954,350,77000,113.27,9473.81,1247.45,2701.58,2433.37
Forest land,Põlva maakond,2011,Räpina vald,10,11.5,105449,2000,26899,234.19,1798.06,860.07,884.03,566.32
Forest land,Pärnu maakond,2011,Häädemeeste vald,12,8.1,258996,1000,59009,250.17,6564.39,1727.46,2319.17,2133.66
Forest land,Pärnu maakond,2011,Lääneranna vald,58,14.3,794451,625,69080,72.99,4565.12,915.68,1138.16,963.04
Forest land,Pärnu maakond,2011,Põhja-Pärnumaa vald,20,15.5,650994,2201,153200,250.11,5438.41,1216.15,1839.75,1635.08
Forest land,Pärnu maakond,2011,Pärnu linn,86,13.8,2370624,1000,320000,123.46,6339.71,1644.74,1809.84,1333.45
Forest land,Pärnu maakond,2011,Saarde vald,24,12.3,564395,500,115000,105.37,5772.73,925.16,1916.94,2017.95
Forest land,Pärnu maakond,2011,Tori vald,27,8.3,447785,414,135000,96.96,5714.29,1918.47,1970.37,1659.68
Forest land,Rapla maakond,2011,Kehtna vald,15,22.1,531839,2556,108650,426.0,2807.75,1631.12,1557.2,770.66
Forest land,Rapla maakond,2011,Kohila vald,8,13.4,187253,2219,107170,258.32,4022.9,985.51,1387.84,1255.0
Forest land,Rapla maakond,2011,Märjamaa vald,79,11.6,1748485,1226,103990,250.1,5677.24,1307.3,1649.75,1149.5
Forest land,Rapla maakond,2011,Rapla vald,46,11.3,1044057,639,191735,78.89,6023.72,1521.5,1908.41,1435.34
Forest land,Saare maakond,2011,Muhu vald,22,8.0,392577,2365,92670,514.02,7947.41,1449.69,2164.11,1913.66
Forest land,Saare maakond,2011,Saaremaa vald,460,9.5,6357682,500,160000,101.01,7182.5,1350.31,1515.33,1019.21
Forest land,Tartu maakond,2011,Elva vald,21,5.4,215625,797,31000,303.03,7083.33,1399.26,2310.11,2319.18
Forest land,Tartu maakond,2011,Kambja vald,16,13.0,639158,3898,200000,306.93,6167.4,2407.02,3003.27,2008.75
Forest land,Tartu maakond,2011,Kastre vald,8,7.6,110581,10000,26500,925.93,3671.49,2162.79,2166.18,1133.73
Forest land,Tartu maakond,2011,Nõo vald,6,5.0,47952,4154,12784,989.05,3111.58,1412.53,1717.07,805.39
Forest land,Tartu maakond,2011,Peipsiääre vald,32,7.8,548623,500,81100,129.53,5842.31,1828.69,2277.32,1569.85
Forest land,Tartu maakond,2011,Tartu vald,21,8.9,436247,1500,110586,184.63,6695.71,2701.77,2682.95,1689.52
Forest land,Valga maakond,2011,Otepää vald,9,11.7,292360,832,153500,383.41,5407.22,1857.75,2198.8,1544.77
Forest land,Valga maakond,2011,Tõrva vald,25,10.6,262524,700,48000,160.26,4089.4,999.93,974.11,810.5
Forest land,Valga maakond,2011,Valga vald,23,7.9,389631,500,57600,78.74,7246.38,1470.59,2344.68,2308.23
Forest land,Viljandi maakond,2011,Mulgi vald,17,11.2,432650,700,116000,243.9,6373.63,999.89,1868.31,1963.97
Forest land,Viljandi maakond,2011,Põhja-Sakala vald,40,11.2,817426,1500,76000,400.31,7454.55,1957.76,1929.79,1313.98
Forest land,Viljandi maakond,2011,Viljandi vald,36,14.7,1388927,1750,274820,172.41,5346.69,1276.16,2000.94,1514.53
Forest land,Võru maakond,2011,Antsla vald,8,5.8,75959,2200,17229,640.63,2774.77,1637.78,1584.63,695.5
Forest land,Võru maakond,2011,Rõuge vald,34,10.8,876035,1444,219598,171.43,9316.78,1558.36,2368.85,2200.39
Forest land,Võru maakond,2011,Setomaa vald,63,6.9,994306,640,205000,297.62,9433.96,1193.11,2116.17,1950.07
Forest land,Võru maakond,2011,Võru vald,36,7.2,631336,900,125000,309.4,6830.6,1370.15,2239.48,1808.74
Forest land,Harju maakond,2012,Anija vald,13,7.0,143833,2100,43000,446.81,5016.72,1387.97,1650.03,1167.76
Forest land,Harju maakond,2012,Harku vald,7,11.4,194840,3400,75240,440.99,3800.3,2740.43,2599.5,1166.54
Forest land,Harju maakond,2012,Kose vald,22,7.5,432438,3500,97560,404.49,8655.86,2230.94,2867.68,2133.49
Forest land,Harju maakond,2012,Kuusalu vald,21,7.6,418687,2000,113629,428.27,5224.54,2000.0,2309.11,1419.56
Forest land,Harju maakond,2012,Lääne-Harju vald,61,10.1,1739139,1600,271896,326.8,6066.27,2158.67,2327.98,1518.53
Forest land,Harju maakond,2012,Rae vald,12,11.1,250021,8000,60000,784.31,3098.04,2093.87,2050.06,855.27
Forest land,Harju maakond,2012,Saku vald,8,10.2,203250,5400,40000,606.56,9070.29,2286.56,3066.5,2601.72
Forest land,Harju maakond,2012,Saue vald,42,19.0,1501585,3200,250000,601.68,5935.61,1655.58,2081.24,1415.7
Forest land,Hiiu maakond,2012,Hiiumaa vald,198,8.6,2872917,1000,94300,93.98,5298.01,1511.03,1772.25,1126.22
Forest land,Ida-Viru maakond,2012,Alutaguse vald,55,10.2,1011048,1000,334872,72.8,6636.79,1223.78,1581.15,1481.38
Forest land,Ida-Viru maakond,2012,Jõhvi vald,9,4.9,65132,920,26651,199.1,3333.33,946.37,1336.23,1253.01
Forest land,Ida-Viru maakond,2012,Lüganuse vald,18,8.3,320706,1600,69864,336.13,6543.97,1565.85,2655.01,2229.97
Forest land,Ida-Viru maakond,2012,Narva-Jõesuu linn,5,52.7,226220,34000,63000,479.19,3561.33,938.13,1295.59,1287.69
Forest land,Ida-Viru maakond,2012,Toila vald,5,11.5,87745,2310,41600,200.0,7050.85,1100.51,2163.15,2771.22
Forest land,Jõgeva maakond,2012,Jõgeva vald,72,9.2,1096699,300,130001,115.38,6135.65,1365.0,1742.25,1364.02
Forest land,Jõgeva maakond,2012,Mustvee vald,67,7.2,1484316,400,302784,75.98,6847.28,2106.82,2471.51,1795.62
Forest land,Jõgeva maakond,2012,Põltsamaa vald,39,10.8,1062929,1000,162183,323.62,5542.73,1916.67,2297.01,1441.19
Forest land,Järva maakond,2012,Järva vald,82,10.3,1339987,1000,80000,120.0,7995.92,1337.16,1822.65,1560.9
Forest land,Järva maakond,2012,Paide linn,19,5.4,145996,629,26000,187.38,5875.0,1100.0,1520.38,1399.91
Forest land,Järva maakond,2012,Türi vald,72,11.2,1267555,500,71600,101.83,5510.53,1701.34,1623.03,1099.59
Forest land,Lääne maakond,2012,Haapsalu linn,57,16.5,1437202,2624,200000,402.23,6896.55,1469.04,1661.07,932.49
Forest land,Lääne maakond,2012,Lääne-Nigula vald,98,11.7,1961762,350,226800,89.74,6569.77,1529.14,1667.59,1161.02
Forest land,Lääne-Viru maakond,2012,Haljala vald,25,7.9,426552,500,60500,87.72,5675.42,1621.62,2245.17,1726.54
Forest land,Lääne-Viru maakond,2012,Kadrina vald,33,9.0,677620,1200,54230,307.69,8254.72,1481.48,2269.44,2041.34
Forest land,Lääne-Viru maakond,2012,Rakvere vald,10,8.8,233103,3196,60135,243.51,8469.72,2801.89,3338.75,2838.95
Forest land,Lääne-Viru maakond,2012,Tapa vald,31,8.1,494586,940,46000,200.0,6415.62,1469.83,2060.28,1592.39
Forest land,Lääne-Viru maakond,2012,Vinni vald,49,9.6,560835,800,79500,67.04,6320.39,749.99,1175.49,1206.55
Forest land,Lääne-Viru maakond,2012,Viru-Nigula vald,20,8.1,261226,900,81000,230.15,5857.74,1332.58,1605.35,1253.79
Forest land,Lääne-Viru maakond,2012,Väike-Maarja vald,53,10.8,1570538,1700,182990,194.02,5840.91,2425.07,2589.58,1614.26
Forest land,Põlva maakond,2012,Kanepi vald,17,6.5,253045,1200,55000,211.48,5978.26,2292.99,2183.78,1305.15
Forest land,Põlva maakond,2012,Põlva vald,49,7.0,872978,471,63000,117.75,9442.06,2279.41,2967.2,2517.45
Forest land,Põlva maakond,2012,Räpina vald,12,9.5,405437,3000,70000,230.77,7591.32,3431.47,3673.07,2493.2
Forest land,Pärnu maakond,2012,Häädemeeste vald,19,9.1,269537,800,49000,70.86,7805.56,1200.0,1934.21,2008.74
Forest land,Pärnu maakond,2012,Lääneranna vald,69,13.7,1247568,1200,100520,70.98,5687.5,1050.98,1498.73,1211.05
Forest land,Pärnu maakond,2012,Põhja-Pärnumaa vald,26,8.9,418179,1200,67400,160.21,6024.1,1863.56,2227.96,1936.74
Forest land,Pärnu maakond,2012,Pärnu linn,38,10.4,713132,1000,126624,188.68,6537.12,1480.09,2030.45,1797.27
Forest land,Pärnu maakond,2012,Saarde vald,14,8.6,216895,2800,60000,783.92,8888.89,1470.49,2175.17,2208.28
Forest land,Pärnu maakond,2012,Tori vald,16,10.9,469673,5000,53500,367.11,8696.23,2935.71,3474.24,2289.86
Forest land,Rapla maakond,2012,Kehtna vald,14,13.7,247318,596,50000,259.13,3401.36,1298.82,1412.1,879.92
Forest land,Rapla maakond,2012,Märjamaa vald,62,13.1,1994364,703,188136,190.63,8122.74,1704.09,2280.4,1687.55
Forest land,Rapla maakond,2012,Rapla vald,23,8.7,444348,900,121500,346.15,8781.87,1523.81,2120.26,1800.88
Forest land,Saare maakond,2012,Muhu vald,12,8.7,218874,2200,42000,560.42,3609.81,2206.97,1987.59,1012.98
Forest land,Saare maakond,2012,Saaremaa vald,581,9.3,9348857,300,191215,89.55,7547.03,1635.43,1800.24,1170.55
Forest land,Tartu maakond,2012,Elva vald,39,10.1,627590,840,91220,200.0,6203.7,845.67,1587.77,1547.23
Forest land,Tartu maakond,2012,Kambja vald,9,8.5,99143,1600,29500,207.79,6807.89,1206.03,1647.94,1982.75
Forest land,Tartu maakond,2012,Kastre vald,11,6.1,160711,5500,40000,604.4,5217.39,2702.7,2825.81,1705.61
Forest land,Tartu maakond,2012,Nõo vald,9,9.8,124857,3500,35000,350.34,4569.19,790.51,1487.82,1369.03
Forest land,Tartu maakond,2012,Peipsiääre vald,30,7.8,538752,500,52450,163.4,6428.57,1791.4,2293.49,1683.43
Forest land,Tartu maakond,2012,Tartu vald,23,5.6,311391,450,81600,118.42,7647.61,1118.36,2022.37,1836.76
Forest land,Valga maakond,2012,Otepää vald,21,14.3,857194,1000,153500,100.91,7500.0,2590.67,3267.41,2468.33
Forest land,Valga maakond,2012,Tõrva vald,23,9.3,536863,1500,95699,344.04,6576.69,2000.0,2508.99,2010.24
Forest land,Valga maakond,2012,Valga vald,28,9.8,525095,500,87000,98.62,8079.02,2075.66,2087.08,1766.15
Forest land,Viljandi maakond,2012,Mulgi vald,52,11.2,1827038,1500,133321,305.34,5780.75,3386.32,2937.52,1668.9
Forest land,Viljandi maakond,2012,Põhja-Sakala vald,52,13.1,1644044,1500,216992,119.52,6220.71,3400.46,2845.41,1585.67
